FROM_ID,TO_ID
3063001,2519150
3063001,822233
3063001,30798
3063208,31513
3063208,31384
3063208,2772121
3063208,2754338
3063208,1629953
3063208,922107
3063208,2772134
3063208,30894
3063208,2449131
3063208,2128882
3063216,1294115
3063216,2449131
3063216,164383
3063216,2772121
3063216,2754338
3063216,2772122
3063216,2772134
3063216,31140
3063216,2754309
3063216,31384
3063216,1629953
3063216,2128882
3107879,922107
3107879,2449131
3107879,31055
3107879,2544925
3107879,164383
3107879,947127
3107879,834394
3107879,2772134
3107879,2754309
3107879,2754338
3107879,31140
3107879,2128882
3107879,3063208
3107879,2772121
3107879,1629953
3107879,1744983
3107879,31513
3107879,31384
3107896,31384
3107896,1629953
3107896,922107
3107897,31081
3107897,1160684
3107897,31325
3107897,1535831
3107897,2587897
3107897,31082
3107911,1160684
3107911,3107896
3107911,1629953
3107911,1535831
3107911,31081
3107911,31384
3107911,1333058
3107911,922107
3107911,2587897
3107911,31014
3107911,2661253
3107911,762596
3107911,31082
3107911,3107897
3107911,31325
3107919,31513
3107919,2754309
3107919,31493
3107919,3063216
3107919,2449080
3107919,2772122
3107919,2510291
3107919,1294115
3107919,1595835
3107919,1629953
3107919,922107
3107919,2754388
3107919,2544925
3107919,164383
3107919,2449131
3107919,31140
3107919,31384
3107919,2754338
3107919,2772134
3107919,2128882
3107919,2772121
3107919,3063208
3107919,31311
3107919,31105
3107919,1574163
3107919,3424116
3107928,2274275
3107928,752747
3107928,2251930
3107928,2447733
3107928,2159846
3107928,2526223
3107928,1365390
3108044,1103315
3108044,30798
3108044,428781
3108044,31105
3108044,2305635
3108044,922107
3108044,31384
3108044,1629953
3108044,1058368
3108067,2449131
3108067,31311
3108067,1475901
3108067,31384
3108067,941391
3108067,31470
3108067,993776
3108067,1629953
3108067,686175
3108067,1652873
3108067,3256147
3108148,31115
3108148,653520
3108148,31202
3108148,759818
3108148,759917
3108148,31533
3108148,1200968
3108148,31140
3108152,31140
3108152,31115
3108152,653520
3108152,31533
3108152,759917
3108152,1200968
3108152,31202
3108152,759818
3108156,2449131
3108320,30796
3108320,31022
3108320,30827
3108320,31382
3108320,1595835
3108353,1563316
3108580,1109263
3108580,428781
3108580,31286
3108580,31140
3108580,31063
3108580,1534568
3108580,30838
3108580,30795
3108580,656072
3108580,1424159
3108580,31505
3108580,947127
3108580,1744983
3108580,2801117
3108580,31293
3108580,1610741
3108580,31340
3108580,31384
3108580,1629953
3108580,1527065
3108584,2588051
3108584,428781
3108584,1399934
3108584,2588104
3108717,1369785
3108717,428702
3108717,2943127
3108717,808344
3108797,30838
3108797,30920
3108797,164383
3108797,2449131
3108797,31115
3108797,31140
3108797,1149714
3108797,2155124
3108797,31384
3108797,1629953
3108797,922107
3108813,2299779
3108813,1713448
3108862,3042128
3108862,2128882
3109845,1595835
3110009,30838
3110009,31055
3110009,1109263
3110009,396253
3110009,31384
3110028,30798
3110029,922107
3110029,1744983
3110037,1744983
3110037,922107
3110037,30923
3110037,1629953
3110037,31056
3110037,2449131
3110037,31384
3110103,922107
3110103,30838
3110103,31384
3110103,1629953
3110103,31505
3110103,31382
3110103,2125156
3110103,31533
3110123,1629953
3110123,31384
3110123,922107
3110126,2510291
3110126,396253
3110126,1595835
3110126,31105
3110126,1160684
3110188,31140
3110188,2449080
3110188,2510291
3110188,1109263
3110188,1106065
3110188,30923
3110188,2449131
3110188,2519150
3110188,1595835
3110188,428702
3110188,30838
3110196,1595835
3110196,31056
3110196,2107470
3110196,1649939
3110196,31543
3110196,31384
3110196,1629953
3110196,922107
3110196,31505
3110198,2449131
3110198,433724
3110198,1441209
3110198,1721013
3110198,686175
3110198,994362
3110198,2128882
3110206,2716053
3110226,31018
3110226,31021
3110650,31207
3110711,31311
3110735,31384
3110735,1629953
3110735,763870
3110739,2449131
3110739,429980
3110741,686175
3110741,1259112
3110741,3110711
3110741,1744983
3110741,31384
3110741,1629953
3110741,922107
3110742,31115
3110742,31164
3110856,686175
3110856,31311
3110856,31384
3110856,1629953
3110856,31470
3110856,2571558
3110856,715337
3110856,30838
3110946,1109263
3110946,1721012
3110946,686175
3110946,2552862
3110946,1719146
3110946,30972
3110946,1784058
3110946,715337
3110946,31384
3110946,922107
3110946,759794
3110946,31465
3110946,1629953
3110946,1441209
3110946,31515
3111056,877968
3111056,989644
3111056,428702
3112001,1744983
3112001,31384
3112001,31056
3112001,1629953
3112001,922107
3112001,30838
3112001,31105
3112046,1109263
3112046,686175
3112046,31311
3112146,2449131
3112146,31384
3112614,428702
3112614,2342334
3112636,1160684
3112636,942250
3112636,31340
3112636,31384
3112636,1629953
3112636,31465
3112636,781676
3112636,686175
3112636,31022
3112636,31140
3112636,1109263
3112636,30795
3112636,1058368
3112636,1424159
3112636,986620
3112636,888496
3112636,1468146
3112636,877761
3112636,31322
3112636,922107
3112636,1098058
3112636,880557
3112636,31115
3112636,2445264
3112636,715337
3144690,31212
3144692,2519150
3144692,752427
3144692,2449131
3144692,30798
3144692,3110904
3144713,945617
3144713,31384
3144713,922107
3144713,686175
3144713,1629953
3144713,1744983
3144854,1629953
3144854,31296
3144854,31384
3144854,922107
3146218,1116745
3146218,686175
3146218,922107
3146218,1046537
3146218,1629953
3146218,31187
3146218,1542057
3146218,2449131
3146218,31384
3146411,2607382
3147873,978659
3147873,1595835
3148726,428781
3148819,1369785
3148819,1369782
3148819,1721010
3148819,428781
3148819,1369780
3149137,686175
3149138,1629953
3149138,31459
3149138,31311
3149138,31063
3149138,922107
3149138,31105
3149138,31384
3149166,2257585
3149166,777008
3149166,888345
3149166,31220
3149166,825772
3149536,428702
3149536,31017
3149536,2397857
3149536,31552
3149536,31384
3149536,1629953
3149536,30795
3149631,2353652
3149631,1638796
3149631,1647361
3149632,3149631
3149632,686175
3149632,1172755
3152843,1727978
3152843,1744983
3152990,30838
3152990,2449131
3152990,2754309
3152990,2754120
3152990,31384
3152990,1629953
3152990,31513
3152990,1744983
3152990,922107
3153005,1910717
3153005,2177767
3153035,30796
3153035,30827
3153073,3001139
3153073,2449131
3153073,1744983
3153073,31384
3153073,1629953
3153073,922107
3153073,2128882
3153073,3246993
3153169,30838
3153169,1066595
3153169,2449131
3153169,2519150
3153169,1744983
3153169,31384
3153169,1629953
3153169,922107
3153169,31227
3153169,3156034
3153169,1612844
3153314,1369785
3153314,1369780
3153440,31115
3153440,2277487
3153440,31213
3153440,2449131
3153440,31202
3153440,31507
3153453,2588051
3153730,2578590
3153730,2400582
3153730,2519055
3153730,1103315
3153806,31003
3153806,428702
3153818,30795
3153818,2449131
3153818,31134
3153818,31384
3153818,1629953
3153827,1595835
3153838,1595835
3153838,1629953
3153838,31384
3153838,1214528
3153838,1109263
3153838,31505
3153838,1649939
3153838,31056
3153838,922107
3153838,1744983
3153838,31140
3153838,30871
3153909,786389
3153909,786473
3153909,786474
3153909,786390
3153909,972859
3153976,31384
3153976,1613838
3153994,1606122
3153994,1086251
3153994,1369781
3153994,31212
3153994,1116745
3153994,2552513
3153995,31212
3153995,117922
3153995,1116745
3153995,1086251
3153995,2552513
3155022,1468144
3155022,30796
3155022,31105
3155291,1638796
3155291,1647361
3155291,2353652
3155370,1629953
3155370,31085
3155370,428702
3155370,1116745
3155370,31384
3155370,922107
3155370,31465
3155454,3155450
3155469,31105
3155469,790975
3155469,3155450
3155469,31384
3155472,1647361
3155472,2201453
3155472,1638796
3155478,3155454
3155478,3155469
3155478,3155472
3155478,428781
3155478,2181387
3155478,2186245
3155478,31505
3155478,1629953
3155478,31384
3155481,1638796
3155481,2201453
3155481,1647361
3155481,31022
3155481,1680929
3155481,1582304
3155491,31085
3155491,3155472
3155491,31187
3155491,3155469
3155491,31231
3155491,2201453
3155491,31384
3155491,1629953
3155491,2337359
3155491,752427
3155491,752747
3155707,1647361
3155707,1638796
3155708,2519150
3155708,2449131
3155708,31311
3155789,1111012
3155789,428781
3155789,3155786
3155794,2571558
3155794,3155789
3155794,31384
3155794,686175
3155794,1111012
3155794,922107
3155794,1629953
3155794,786477
3155914,3058293
3156034,1109263
3156034,31384
3156034,30838
3156034,1424159
3156034,1610741
3156034,1629953
3156034,1527065
3156034,922107
3156058,31115
3156058,822086
3156058,31311
3156104,31213
3156104,2128882
3156104,993776
3156466,1595835
3156466,2110103
3156466,2310151
3156466,1620803
3156466,396253
3156466,31286
3156466,2310152
3156466,1596966
3156466,2341257
3156532,1595835
3156532,1424159
3156532,1649939
3156532,2113683
3156532,31140
3156532,3252640
3156532,3252645
3156590,2709850
3156590,2159077
3156785,31140
3156844,898119
3156844,1744983
3156844,30920
3156844,31384
3156844,1629953
3156844,2552862
3156844,2334318
3156844,993776
3156844,31140
3156844,2103631
3156844,2607071
3156880,30798
3156880,31115
3156992,428781
3156993,31384
3156993,686175
3156993,3156992
3156993,1629953
3156993,922107
3157004,30920
3157004,939345
3157004,759794
3157027,2021869
3157027,2184541
3157027,164383
3157027,2128882
3157027,2183040
3157027,396253
3157027,31239
3157027,1595835
3157027,1563316
3157027,31311
3157027,31140
3157027,31513
3157027,972723
3157027,1835464
3157122,2393914
3157122,2191368
3157122,31056
3157122,31140
3157122,1595835
3157122,31384
3157122,1066595
3157122,1629953
3157143,3056959
3157143,1300933
3158525,1602814
3158525,30974
3158525,1127328
3158525,1369785
3158675,686175
3158675,2847155
3158801,2964304
3158801,1560394
3158801,715337
3158801,686175
3158801,2449131
3158801,1817946
3158801,1744983
3158801,945617
3158801,3058293
3158801,3181316
3158810,793693
3158810,2726873
3158810,1102131
3158812,30838
3158812,31384
3158812,2552862
3158812,31140
3158812,31311
3158812,1629953
3158812,1214528
3158812,31513
3159443,1647361
3159443,3058293
3159443,2353652
3159443,1638796
3159459,2799101
3159459,2726372
3159459,2308925
3159536,428702
3159595,31311
3159595,1744983
3159595,843045
3159595,30838
3159601,939345
3159618,759917
3159618,786479
3159618,2173312
3159618,786473
3159678,686175
3159678,1259112
3159678,2277315
3159774,31470
3159774,686175
3159783,783030
3159783,428702
3159783,1606122
3159783,30974
3159783,31212
3159783,1116745
3159807,1259112
3159807,753323
3159807,2233024
3159807,31105
3159807,31140
3159807,31212
3159807,1313930
3159809,31105
3159809,428702
3159809,783030
3159827,2350710
3159827,31207
3159827,2516013
3159905,30832
3159905,2449131
3159905,31384
3159905,1629953
3159905,922107
3159909,1629953
3159909,3159905
3159909,2449131
3159909,31384
3159909,922107
3159909,31187
3159912,1629953
3159912,922107
3159912,3159905
3159912,3159909
3159912,31384
3159923,686175
3159923,1595835
3159923,31056
3159923,2107470
3159923,1146959
3159923,2552862
3159923,1744983
3159923,1629953
3159923,31384
3159923,31161
3159923,30920
3159950,1109263
3159950,1595835
3159950,31056
3159950,31105
3159950,2583266
3159950,31384
3159950,1629953
3159950,922107
3159950,1563316
3159988,1086251
3159988,2552513
3159988,3153994
3159988,31212
3159988,1606122
3159988,1369781
3159988,1116745
3159988,3169564
3159988,31413
3159988,1629953
3159988,31384
3159988,922107
3160704,1297361
3160704,1647361
3160704,3160705
3160704,1638796
3160704,2353652
3160704,31383
3160705,1587649
3160705,31505
3160705,1835464
3160705,1424159
3160705,31105
3160727,30774
3160727,31140
3160730,30815
3160730,31296
3160759,3158367
3160759,1139006
3160826,1638796
3160826,1647361
3160826,2353652
3160830,915007
3160830,2174415
3160830,31105
3160830,3160826
3160830,30798
3160830,2602337
3161181,428140
3161181,686175
3161181,1259112
3161232,1744983
3161232,31378
3161443,31311
3161443,164383
3161443,31384
3161443,1629953
3161443,922107
3161443,947127
3161520,31207
3161552,428702
3161552,31513
3161697,2449131
3161697,31382
3161697,31448
3161697,686175
3161697,922107
3161697,30972
3161697,1744983
3161697,31311
3161712,2021869
3161712,31105
3161712,31115
3161712,1098058
3161712,31505
3161712,30838
3161712,686175
3161712,31507
3161712,1494680
3161712,31014
3161712,31311
3161712,125792
3161952,1369785
3161952,2775596
3161987,31004
3161987,31007
3161987,686175
3161987,1039693
3161987,3161952
3161987,2775596
3161987,31105
3161987,922107
3161987,31311
3161987,31505
3161987,31011
3161987,1052963
3161987,2328947
3162115,31384
3162115,2107470
3162115,1835464
3162115,31056
3162115,1595835
3162115,1722996
3162115,1649939
3162115,1424159
3162115,1629953
3162115,922107
3162115,31505
3162115,888496
3162115,30838
3162115,31140
3162115,877761
3162115,164383
3162115,31115
3162115,31513
3162115,947127
3162115,30878
3162115,2224124
3162149,2799101
3162149,2726372
3162149,2308925
3162149,2735889
3162149,2812520
3162265,396253
3162265,2449131
3162265,1595835
3162265,31055
3162265,2880210
3162265,1655292
3162265,2328947
3162265,31384
3162265,2951602
3162265,31161
3162265,922107
3162265,2181365
3162265,2448549
3162265,1652874
3162265,3337326
3162553,1424159
3162553,1297361
3162553,31105
3162553,1910717
3162553,1587649
3162553,2109411
3162553,31311
3162553,2552862
3162843,1369785
3162843,428781
3162843,1708758
3162865,428702
3162865,31272
3162949,684046
3162949,819174
3162949,31140
3162949,796522
3162949,834394
3162949,428702
3162949,31384
3162949,1629953
3162949,656072
3162949,2128882
3162950,2449131
3162950,2708485
3162950,1154983
3162951,30838
3162951,31384
3162951,1629953
3162951,922107
3163185,31105
3163185,396253
3163185,1595835
3163185,31115
3163185,428781
3163185,164383
3163185,31140
3163206,3163185
3163206,396253
3163206,164383
3163206,2519150
3163206,1193215
3163206,1595835
3163206,2449131
3163206,31140
3163206,31105
3163206,1649939
3164262,686175
3164322,30779
3164322,428702
3164322,1629953
3164322,31384
3164322,31413
3164322,31212
3164322,31187
3164824,31263
3164834,30920
3164834,3164824
3164834,31384
3164834,31063
3164834,1629953
3164998,428702
3165061,1638796
3165133,2122470
3165133,31470
3165133,31105
3165133,1629953
3165133,2128882
3165133,31036
3165133,922107
3165133,30838
3165133,686175
3165133,2449131
3165133,31311
3165133,31384
3165133,2571271
3165151,31384
3165151,1744983
3165151,1629953
3165151,2449131
3165151,922107
3165151,2510291
3165151,1595835
3165151,31055
3165151,31056
3165151,1563316
3165151,2107470
3165151,164383
3165151,31140
3165151,1652874
3165261,1595835
3165261,31140
3165261,2602509
3165261,31115
3165261,31164
3165263,31140
3165263,164383
3165263,31105
3165263,396253
3165263,2519150
3165263,1649939
3165263,2449131
3165263,1193215
3165263,1595835
3165263,3165261
3165263,3165268
3165268,2602509
3165268,31140
3165268,428781
3165268,396253
3165268,164383
3165268,31115
3165268,3165261
3165268,1595835
3165268,31105
3165268,2184541
3165280,759794
3165280,31311
3165280,993776
3165280,686175
3165280,30774
3165280,884957
3165280,2589173
3165280,1629953
3165280,30838
3165280,31384
3165280,922107
3166085,686175
3166085,2343100
3166085,31384
3166085,1629953
3166085,922107
3166085,984703
3166085,31311
3166085,715337
3166085,2413003
3166123,31105
3166123,1638796
3166123,1647361
3166123,2353652
3166123,3189503
3166639,428781
3166639,31513
3166743,1595835
3166743,715337
3166743,1563316
3166743,2602510
3166743,2644259
3166930,922107
3166930,2107470
3166930,31384
3166930,820086
3166930,1424159
3166930,1595835
3166930,31055
3166930,1835464
3166930,1052963
3166930,2021869
3166930,31505
3166930,31056
3166930,31140
3166930,1629953
3166930,1563316
3166930,684292
3166930,2449131
3166931,1595835
3166947,1052963
3166981,30827
3166982,3166981
3167416,3000930
3167454,922107
3167454,686175
3167454,31140
3167454,31286
3167454,1629953
3167454,2374941
3167454,31384
3167454,2607101
3167454,1595835
3167454,3166123
3167454,2598042
3167454,30838
3167454,1744983
3167454,3189503
3167454,31149
3167454,31543
3167454,759794
3167454,31105
3167459,1058368
3167459,31085
3167720,2588051
3167736,31522
3167877,31014
3167877,31311
3167877,772761
3167877,686175
3167932,31533
3167932,30827
3167984,2519150
3167984,2550566
3167984,2449131
3167984,3167983
3167984,2840439
3167984,3198154
3167984,31140
3167984,3212880
3167986,3167984
3167986,2550566
3167986,2840439
3167986,31140
3167987,3167984
3167987,2840439
3167987,736688
3167988,3167984
3167988,2840439
3167991,2449131
3167991,2550566
3167991,3167986
3167991,2598333
3167991,3167984
3167991,2519150
3167991,2840439
3167991,2309577
3167991,3167983
3167991,31140
3167991,1180333
3167992,3167984
3167992,3167983
3167992,2550566
3167992,2449131
3167992,31140
3167993,3167984
3167993,3167987
3167993,1823749
3167993,31533
3167993,2840439
3167993,3167992
3167993,732674
3167993,31115
3167993,3167996
3167993,3167983
3167993,3167986
3167994,3167992
3167994,1472409
3167994,2840439
3167994,2449131
3167994,1827377
3167994,3167984
3167996,3167986
3167996,3167984
3168024,1102131
3168024,31207
3168024,1109263
3168024,2449131
3168024,31384
3168024,1629953
3168024,31231
3168077,1629953
3168077,3149632
3168077,31384
3168247,1065083
3168247,31296
3168291,2449131
3168291,686175
3168291,31311
3168291,2130827
3168291,3023483
3168291,2951927
3168291,2839941
3168291,31105
3168291,31085
3168318,31227
3168318,31263
3168318,31115
3168318,914037
3168318,30827
3169052,2552862
3169052,31105
3169052,752747
3169156,734404
3169156,1629953
3169156,31470
3169156,31384
3169460,3153994
3169460,1369781
3169460,2594385
3169460,1086251
3169460,1116745
3169460,736081
3169496,3161793
3169521,3165151
3169521,1109263
3169521,1629953
3169521,31384
3169521,31105
3169521,922107
3169536,2208282
3169536,1544441
3169564,1369781
3169564,31413
3170584,31000
3170584,31115
3170584,1612844
3170584,31202
3171212,2449131
3171212,3171213
3171213,2353652
3171213,1638796
3171213,1647361
3171259,1140492
3171259,2128882
3171259,1039693
3171259,2449131
3171259,3000605
3171266,1629953
3171266,30795
3171266,31384
3171266,1722989
3171266,31164
3171266,428781
3171266,428702
3171325,2264408
3171325,1629953
3171325,31384
3171390,30796
3171449,2334318
3171449,30974
3171449,31212
3171479,2601023
3171480,31115
3171480,1424159
3171480,1336616
3171480,31140
3171480,653520
3171480,2224124
3171480,164383
3171491,3171480
3171491,1424159
3171491,686175
3171491,31384
3171491,1629953
3171491,2158155
3171515,31014
3171515,2142160
3171515,653520
3171515,1424159
3171520,1424159
3171520,31105
3171521,1227275
3171521,31384
3171521,1629953
3171521,1721043
3171521,428702
3171521,31470
3171528,686175
3171528,31105
3171528,31311
3171528,978659
3171528,1424159
3171528,3171520
3171528,922107
3171528,31384
3171528,1629953
3171528,2158155
3171559,1527065
3171559,2258277
3171559,31085
3171559,31140
3171559,396253
3171559,31105
3171559,1369785
3171559,1610741
3171559,1475898
3171559,31533
3171559,428702
3171559,759818
3171559,31115
3171559,3203970
3171900,1086251
3171900,428781
3171900,428702
3171900,31384
3171900,1629953
3172126,1612844
3172126,31000
3172126,31115
3173430,31140
3173430,2757014
3173433,762596
3173433,2757014
3173433,30838
3173433,2213136
3173434,762596
3173434,2757014
3173434,3173453
3173434,3173456
3173446,2757014
3173446,1596966
3173446,3058293
3173446,762596
3173450,762596
3173450,2757014
3173450,31513
3173450,30838
3173450,3173453
3173450,3173456
3173453,2757014
3173453,3173430
3173453,3173446
3173453,3173433
3173453,3173434
3173453,3173450
3173456,30838
3173464,762596
3173464,3173453
3173464,31140
3173464,3173456
3173464,2757014
3173465,3058293
3173465,2757014
3173465,3173453
3173465,3173456
3173498,30920
3173498,2129961
3173498,3173511
3173498,30878
3173498,434985
3173498,2324850
3173498,31384
3173498,902157
3173498,1212190
3173498,2544925
3173498,1629953
3173511,433724
3173511,759794
3173511,428140
3173511,882509
3173511,31533
3173670,30796
3173670,1534568
3173763,922107
3173763,31311
3173763,2084533
3173763,2084532
3173763,1106065
3173763,31384
3173763,1629953
3173763,1744983
3173841,31000
3173841,31115
3174135,31056
3174135,1595835
3174135,2103631
3174135,2184541
3174135,2602508
3174233,30827
3174233,30796
3174248,2601023
3174248,31384
3174348,30798
3174348,751731
3174348,2449131
3174374,30795
3174374,1629953
3174374,31384
3174374,922107
3174374,3180099
3174489,2158398
3174489,1040793
3174489,31105
3174489,31231
3174489,2353652
3174489,1638796
3174489,31311
3174489,1647361
3174491,2021869
3174491,428702
3174492,686175
3174492,2552862
3174493,1240652
3174493,31140
3174493,428702
3174493,31384
3174493,1629953
3174494,793693
3174494,994362
3174495,3165045
3174495,3165061
3174495,752427
3174496,31115
3174496,1612844
3174496,31000
3174498,31140
3174499,746188
3174500,2588051
3174500,31085
3174500,2588057
3174514,30923
3174514,922107
3174514,1106065
3174514,2116037
3174514,1629953
3174514,772761
3174514,686175
3174514,31384
3174514,31105
3174514,921814
3174514,3193781
3174514,814794
3174514,31334
3174514,967908
3174514,1098058
3174935,2588051
3174935,2588057
3174935,1704695
3174968,31012
3174968,752747
3174968,882272
3174968,31164
3174968,164383
3174968,31140
3174968,2544925
3174968,1266109
3174968,3368088
3175082,1629953
3175082,3041781
3175082,922107
3175082,31384
3175142,30838
3175142,686175
3175176,1629953
3175176,1277335
3175176,30815
3175176,686175
3175176,30894
3175176,1181401
3175176,427639
3175176,30972
3175176,31384
3175176,31105
3175316,31140
3175316,1647361
3175316,2353652
3175316,1638796
3175391,1098058
3175391,3173242
3175391,1744983
3175391,125792
3175391,31505
3175391,31533
3175619,2918941
3175619,1475898
3175734,30774
3175734,31012
3175734,31014
3175780,3158367
3175877,30857
3175877,1595835
3175877,1596966
3175880,31384
3175880,819174
3175880,2718559
3175880,796522
3175880,820086
3175880,30798
3175880,731728
3175880,2718558
3175880,1629953
3175880,922107
3175880,3394275
3175899,686175
3175899,31384
3175899,427639
3175899,30815
3175899,30894
3175899,30972
3175899,1181401
3175899,1277335
3175899,1629953
3175899,31105
3175899,922107
3175899,753323
3175902,428702
3175902,2152602
3175902,2277315
3175902,2128882
3175902,2152601
3175902,2449131
3176916,1093791
3176916,2509868
3176916,428702
3176916,2509872
3176916,2552862
3177116,752747
3177116,3277440
3177116,3277441
3177116,2676224
3177116,3187574
3177116,3177791
3177116,1595835
3177116,31384
3177116,3177790
3177116,31140
3177116,922107
3177116,3211580
3177129,2122470
3177129,2953468
3177129,686175
3177129,2449131
3177129,2519150
3177129,1595835
3177129,31056
3177129,878131
3177129,31208
3177129,31384
3177129,1629953
3177129,1563316
3177129,2602508
3177129,2184541
3177129,31470
3177129,2121453
3177129,993776
3177129,31311
3177194,1629953
3177194,31384
3177194,31543
3177194,1424159
3177194,31140
3177304,2509872
3177304,31266
3177304,2509865
3177304,2509866
3177304,428702
3177304,2509868
3177428,31115
3177428,752747
3177575,3177573
3177629,2273737
3177629,2709850
3177629,686175
3177629,1595835
3177629,428702
3177629,2272032
3177629,2685173
3177629,2159077
3177629,2810795
3177629,2448804
3177629,2891943
3177629,1971205
3177629,1535831
3177708,31115
3177708,1638796
3177708,1647361
3177708,2353652
3177785,922107
3177785,1612846
3177790,2676224
3177790,3187574
3177790,3177812
3177790,1595835
3177790,3211580
3177791,164383
3177791,1595835
3177791,2449131
3177791,3187183
3177791,3269069
3177791,3177790
3177791,3187574
3177791,2676224
3177791,3211580
3177812,2676222
3177812,31105
3177843,428702
3177843,431623
3177843,2676224
3177843,31522
3177843,1629953
3177843,31384
3177843,2552862
3177936,30795
3177936,686175
3177936,30964
3177936,2449131
3177936,30838
3177936,31384
3177936,1629953
3177936,31311
3177936,896873
3177936,31140
3177936,31470
3178101,1240652
3178101,686175
3178209,428781
3178209,2449131
3178209,31063
3178368,686175
3178368,1039693
3178518,782927
3178518,428781
3178518,31513
3178518,3187153
3178664,1058368
3178664,1999774
3178664,31384
3178664,1441209
3178664,2449131
3178664,2542432
3178664,428702
3178664,1629953
3178664,31470
3178926,30878
3178926,975157
3178926,428702
3179991,1259112
3179991,1369785
3179991,3417527
3179992,428702
3180075,2353652
3180075,1647361
3180075,1638796
3180075,1725698
3180099,3178518
3180099,3178778
3180099,31513
3180099,31384
3180099,1629953
3180099,922107
3180099,30795
3180270,1287187
3180270,428781
3180270,686175
3180270,1652869
3180334,30838
3180334,2128882
3180334,1061545
3180334,1274490
3180334,2449131
3180334,30964
3180334,31140
3180334,1116745
3180367,2645128
3180367,2449131
3180367,814659
3180405,1629953
3180405,1744983
3180405,31384
3180405,922107
3180405,1263869
3180405,686175
3180405,31311
3180405,31227
3180482,2449131
3180482,2128882
3180482,1109263
3180482,1441209
3180482,1191183
3180482,922107
3180482,2122470
3180482,1719146
3180482,2725622
3180482,1271785
3180482,1744983
3180482,31384
3180482,31470
3180482,433724
3180482,1629953
3180482,759794
3180482,2448527
3180482,1173962
3180482,31548
3180482,1744980
3180482,31448
3180482,31311
3180482,884957
3180482,2262407
3180482,1472409
3180543,1570336
3180968,2449131
3180968,31470
3180968,2519150
3180968,31140
3180968,2381443
3180968,986624
3180978,164383
3180978,31140
3180978,3180968
3180978,31470
3180978,686175
3180978,1744983
3180989,428702
3181086,3192202
3181086,31384
3181088,31299
3181088,759794
3181106,31296
3181106,428702
3181106,3286418
3181107,3181108
3181107,31105
3181107,2726017
3181107,2229608
3181107,1369780
3181108,2353652
3181108,1638796
3181108,1647361
3181108,1725698
3181109,3181106
3181109,2552862
3181109,428702
3181155,2201453
3181155,793693
3181155,882509
3181189,3180989
3181189,428702
3181226,715337
3181226,30838
3181226,31202
3181226,686175
3181226,2116037
3181293,3196232
3181316,2367684
3181316,2449131
3181316,31311
3181316,1744983
3181316,30838
3181316,31105
3181316,2552862
3181316,945617
3181316,3058293
3181316,715337
3181316,428702
3181316,31384
3181316,1629953
3181316,922107
3181371,432620
3181371,2181299
3181371,2588057
3181371,2588051
3181371,1704682
3181371,1180333
3181371,2448885
3181387,31513
3181387,2449131
3181387,1595835
3181387,1563316
3181387,1164120
3181387,31533
3181387,763870
3181396,2449080
3181396,970714
3181396,2301734
3181396,1595835
3181396,31140
3181396,3277957
3181397,1595835
3181397,396253
3181397,1111012
3181397,164383
3181397,2449131
3181397,2178831
3181397,31140
3181397,1627061
3181397,31055
3181397,1563316
3181397,1610743
3181397,2162334
3181397,2602510
3181397,3042246
3181397,1628270
3181397,2602509
3181397,2602513
3181397,2449105
3181397,2276887
3181414,2449080
3181414,2449131
3181414,31308
3182090,31115
3182471,878131
3182471,2602508
3182471,2122470
3182471,2184541
3182471,1595835
3182471,31056
3182471,2128882
3182568,2128882
3182568,1879966
3182572,2449131
3182572,2519150
3182572,1744983
3182572,31384
3182572,1629953
3182572,922107
3182708,791167
3182708,1629953
3182708,31384
3182708,922107
3182712,31457
3182802,1211125
3182802,31263
3182802,31115
3182868,30795
3182868,1616959
3182868,3178778
3182868,3180099
3182868,31384
3182868,3174374
3182868,1629953
3182868,922107
3182904,2449121
3182904,822086
3182904,428702
3182904,812331
3182904,31085
3182904,1880234
3182904,782089
3182904,31296
3182904,932765
3182904,2518648
3182975,1369785
3183011,30795
3183011,396253
3183011,1595835
3183011,31384
3183011,1629953
3183011,1563316
3183011,2183040
3183011,1649937
3183052,1620803
3183052,31286
3183052,2310151
3183281,2305635
3183281,1441209
3183281,2213658
3183281,428702
3183281,1369785
3183281,1369784
3183281,1369782
3183281,3417450
3183281,31105
3183281,1058368
3183281,2449131
3183281,428781
3183281,1109263
3183453,922107
3183453,30920
3183453,31014
3183453,1744983
3183453,31384
3183453,31505
3183453,164383
3183453,31140
3183453,653520
3183453,31470
3183453,1629953
3183460,686175
3183460,1424159
3183460,2397158
3183460,834394
3183460,31384
3183460,1629953
3183460,1214528
3183565,428781
3183565,164383
3183565,1629953
3183565,1193215
3183565,2449131
3183565,31140
3183565,31311
3183565,30795
3183565,31384
3183668,686175
3183668,1971205
3183668,1595835
3183668,2709850
3183668,2765214
3183668,2159077
3183668,2740735
3183668,31505
3183668,3191895
3183668,2448804
3183740,1106071
3183740,31533
3183740,793693
3183740,434292
3183740,434294
3183740,834203
3183740,31140
3183740,834394
3183740,993776
3183740,434293
3183740,2449131
3183740,1613838
3183740,939345
3183740,30798
3183740,686175
3183740,434326
3183740,1865928
3183740,31085
3183740,428781
3183740,1259112
3183740,1098058
3183740,2199698
3183740,31105
3183740,31115
3183740,1103311
3183740,1046537
3183747,31105
3183747,2847386
3183747,31115
3183747,922107
3183940,428781
3183940,901659
